UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
São Paulo,Masculino,40,Branca,12,6000,1.640684576
São Paulo,Masculino,60,Branca,16,6000,1.61378296
São Paulo,Masculino,33,Branca,16,3500,1.796918029
São Paulo,Feminino,54,Branca,16,3000,1.607892254
São Paulo,Masculino,52,Branca,16,2400,1.7179806569999998
São Paulo,Feminino,39,Branca,16,4200,1.7290393609999999
São Paulo,Masculino,67,Branca,14,5000,1.771729961
São Paulo,Masculino,49,Branca,16,3000,1.643195093
São Paulo,Feminino,52,Branca,16,2300,1.6197097969999998
São Paulo,Masculino,64,Branca,16,1760,1.698234464
São Paulo,Masculino,37,Branca,16,8500,1.815106782
São Paulo,Masculino,28,Branca,16,5500,1.8128229530000002
São Paulo,Masculino,56,Branca,16,3000,1.756666844
São Paulo,Masculino,63,Branca,12,5000,1.9745752840000002
São Paulo,Masculino,28,Branca,16,3500,1.605130459
São Paulo,Feminino,35,Amarela,16,3500,1.72242784
São Paulo,Masculino,37,Branca,12,5000,1.737122008
São Paulo,Masculino,41,Branca,16,4000,1.85348418
São Paulo,Masculino,35,Branca,16,7000,1.716338704
São Paulo,Masculino,40,Branca,16,8000,1.7263095730000002
São Paulo,Feminino,52,Branca,12,2000,1.7670285980000002
São Paulo,Masculino,65,Branca,9,4000,1.612084394
São Paulo,Masculino,33,Branca,15,3000,1.683161375
São Paulo,Masculino,52,Branca,12,4000,1.795250445
São Paulo,Masculino,45,Branca,16,4500,1.7556038459999999
São Paulo,Masculino,52,Preta,4,4000,1.715724091
São Paulo,Masculino,37,Branca,12,2500,1.8043561999999997
São Paulo,Masculino,26,Branca,16,3000,1.690424973
São Paulo,Feminino,67,Parda,5,1200,1.6314542909999998
São Paulo,Masculino,62,Branca,9,1500,1.63540784
São Paulo,Feminino,50,Branca,11,950,1.775509125
São Paulo,Feminino,25,Branca,13,2100,1.743354109
São Paulo,Masculino,32,Parda,6,2000,1.6590190059999999
São Paulo,Masculino,50,Branca,12,4500,1.6553264330000002
São Paulo,Masculino,56,Branca,12,1200,1.6286268819999998
São Paulo,Feminino,60,Preta,9,1100,1.656223658
São Paulo,Masculino,54,Branca,12,1000,1.6371937730000001
São Paulo,Masculino,66,Branca,9,1500,1.7146105059999999
São Paulo,Masculino,37,Amarela,16,3200,1.674807027
São Paulo,Masculino,40,Branca,12,2000,1.6457423690000001
São Paulo,Masculino,59,Branca,5,800,1.620072252
São Paulo,Masculino,41,Branca,16,3000,1.7294522469999998
São Paulo,Masculino,43,Parda,16,10000,1.540824061
São Paulo,Masculino,60,Branca,14,2500,1.7220403180000001
São Paulo,Masculino,45,Branca,12,10000,1.805907294
São Paulo,Feminino,43,Branca,16,5000,1.7791307180000002
São Paulo,Feminino,59,Branca,12,3000,1.711398351
São Paulo,Masculino,43,Branca,16,7000,1.685880705
São Paulo,Masculino,31,Branca,16,10000,1.7064713580000002
São Paulo,Masculino,42,Branca,16,2000,1.666529189
São Paulo,Feminino,70,Branca,12,1500,1.7420149580000002
São Paulo,Masculino,49,Branca,16,7000,1.708655105
São Paulo,Masculino,42,Parda,12,8000,1.7212705119999998
São Paulo,Masculino,50,Branca,12,8000,1.618589331
São Paulo,Feminino,43,Branca,12,4000,1.703458904
São Paulo,Masculino,37,Preta,15,4000,1.591506902
São Paulo,Masculino,40,Branca,16,4000,1.682637606
São Paulo,Masculino,24,Branca,12,1200,1.6624901419999998
São Paulo,Feminino,61,Preta,5,2000,1.617628916
São Paulo,Masculino,42,Branca,16,3500,1.7820781069999998
São Paulo,Feminino,39,Amarela,16,3800,1.8260148180000002
São Paulo,Feminino,27,Branca,16,2600,1.717876629
São Paulo,Masculino,48,Branca,16,5000,1.654502856
São Paulo,Masculino,38,Branca,11,15000,1.72970167
São Paulo,Masculino,60,Branca,5,2200,1.699259316
São Paulo,Masculino,33,Branca,12,2300,1.604682261
São Paulo,Masculino,52,Branca,12,6000,1.674988879
São Paulo,Masculino,26,Parda,13,3100,1.617473376
São Paulo,Feminino,57,Branca,6,1000,1.727027395
São Paulo,Masculino,31,Branca,12,1500,1.826857618
São Paulo,Feminino,43,Branca,12,1300,1.5652307980000002
São Paulo,Masculino,45,Parda,16,4000,1.792058971
São Paulo,Feminino,23,Branca,12,1000,1.683551154
São Paulo,Masculino,32,Branca,12,1760,1.613605397
São Paulo,Masculino,50,Branca,12,2500,1.719131463
São Paulo,Masculino,58,Branca,12,4000,1.6002662909999998
São Paulo,Masculino,43,Parda,12,3000,1.677548999
São Paulo,Masculino,38,Parda,12,2000,1.5533594519999998
São Paulo,Feminino,18,Branca,5,1500,1.726003369
São Paulo,Masculino,45,Parda,12,4000,1.653520585
São Paulo,Masculino,39,Branca,15,6000,1.608392929
São Paulo,Feminino,40,Branca,12,2800,1.7022625580000001
São Paulo,Masculino,56,Branca,12,3500,1.7091381959999998
São Paulo,Feminino,58,Branca,12,2100,1.7333291290000001
São Paulo,Masculino,42,Parda,7,2100,1.7201683230000002
São Paulo,Masculino,50,Branca,16,4000,1.79452503
São Paulo,Masculino,76,Branca,5,2000,1.594365843
São Paulo,Feminino,70,Branca,5,788,1.711555161
São Paulo,Feminino,59,Branca,16,2500,1.66079949
São Paulo,Masculino,54,Branca,9,1300,1.7023914230000001
São Paulo,Masculino,50,Branca,12,2500,1.812042584
São Paulo,Masculino,45,Branca,12,6000,1.639916959
São Paulo,Masculino,37,Branca,12,2500,1.699405221
São Paulo,Feminino,37,Branca,12,2500,1.7495780330000001
São Paulo,Feminino,55,Branca,12,2800,1.6317979969999998
São Paulo,Masculino,61,Branca,1,1000,1.651111215
São Paulo,Masculino,43,Parda,12,3000,1.647003438
São Paulo,Masculino,63,Branca,1,0,1.483103691
São Paulo,Masculino,48,Branca,1,1120,1.5888982390000002
São Paulo,Masculino,67,Parda,4,800,1.671949071
São Paulo,Masculino,44,Branca,12,3000,1.7179142040000002
São Paulo,Masculino,59,Branca,12,2000,1.696220857
São Paulo,Feminino,50,Parda,16,1800,1.602459659
São Paulo,Masculino,59,Branca,12,7000,1.8339987969999998
São Paulo,Masculino,42,Branca,12,3800,1.584190461
São Paulo,Masculino,46,Branca,9,1300,1.5346085319999998
São Paulo,Masculino,19,Branca,12,1227,1.673657982
São Paulo,Masculino,41,Branca,12,1200,1.7161934719999998
São Paulo,Masculino,55,Preta,9,2200,1.607933219
São Paulo,Masculino,42,Branca,12,4000,1.630999701
São Paulo,Masculino,51,Parda,8,2450,1.79448843
São Paulo,Masculino,45,Branca,12,1800,1.715187103
São Paulo,Masculino,51,Branca,9,1500,1.691134559
São Paulo,Masculino,35,Branca,12,3500,1.6942887469999999
São Paulo,Masculino,45,Branca,9,3500,1.688727976
São Paulo,Feminino,54,Branca,9,1300,1.661066935
São Paulo,Masculino,49,Branca,5,900,1.687168374
São Paulo,Masculino,33,Branca,12,2000,1.703602125
São Paulo,Masculino,66,Branca,3,1500,1.824954976
São Paulo,Feminino,64,Parda,5,1200,1.801464891
São Paulo,Masculino,62,Branca,15,7000,1.606745976
São Paulo,Masculino,61,Branca,13,8000,1.702303441
São Paulo,Masculino,38,Branca,16,7000,1.800616206
São Paulo,Masculino,73,Branca,5,1200,1.5596739990000001
São Paulo,Feminino,55,Parda,9,1700,1.704003075
São Paulo,Feminino,35,Branca,12,1200,1.673842474
São Paulo,Masculino,57,Branca,9,3500,1.6770926830000001
São Paulo,Feminino,54,Branca,5,1900,1.78816189
São Paulo,Masculino,32,Branca,16,2000,1.711978209
São Paulo,Masculino,64,Branca,16,15000,1.733084707
São Paulo,Masculino,58,Parda,6,800,1.667722062
São Paulo,Masculino,68,Branca,6,2600,1.7051207640000001
São Paulo,Masculino,36,Branca,8,1200,1.6532876719999998
São Paulo,Masculino,40,Branca,16,4000,1.6409067730000002
São Paulo,Masculino,61,Preta,16,4800,1.7484358780000002
São Paulo,Masculino,26,Parda,16,2000,1.7590058480000001
São Paulo,Feminino,52,Branca,16,4500,1.7805332109999998
São Paulo,Masculino,57,Branca,16,1100,1.7369707319999999
São Paulo,Feminino,70,Branca,16,50,1.6765565619999998
São Paulo,Feminino,43,Branca,12,600,1.607384327
São Paulo,Masculino,37,Branca,16,13900,1.6515877509999999
São Paulo,Masculino,48,Branca,13,4000,1.7496891719999998
São Paulo,Masculino,67,Branca,16,20000,1.7872036709999999
São Paulo,Masculino,69,Branca,16,20000,1.727892243
São Paulo,Feminino,62,Preta,16,2000,1.64652892
São Paulo,Masculino,43,Parda,12,2300,1.5536972219999998
São Paulo,Masculino,39,Preta,14,970,1.770192727
São Paulo,Masculino,41,Parda,12,1300,1.7751229419999999
São Paulo,Feminino,35,Parda,12,2000,1.628817076
São Paulo,Masculino,24,Parda,10,1500,1.605523724
São Paulo,Masculino,52,Parda,12,2100,1.760914132
São Paulo,Masculino,39,Parda,12,2300,1.548278061
São Paulo,Masculino,33,Branca,13,2000,1.668077171
São Paulo,Masculino,39,Branca,12,3000,1.700325274
São Paulo,Feminino,54,Branca,5,1000,1.7689771509999999
São Paulo,Masculino,28,Branca,6,2000,1.624988905
São Paulo,Feminino,53,Branca,16,2000,1.7329462409999998
São Paulo,Masculino,44,Parda,6,2000,1.616778043
São Paulo,Masculino,55,Branca,16,10000,1.709547414
São Paulo,Feminino,36,Branca,16,900,1.65075717
São Paulo,Masculino,64,Branca,12,1300,1.605302264
São Paulo,Masculino,35,Amarela,16,10000,1.8430417630000002
São Paulo,Masculino,65,Parda,16,1000,1.718719823
São Paulo,Masculino,40,Branca,12,2500,1.5631632819999999
São Paulo,Feminino,34,Branca,16,4000,1.663138965
São Paulo,Feminino,30,Branca,15,5000,1.804169382
São Paulo,Masculino,30,Parda,15,6500,1.6543845419999998
São Paulo,Feminino,40,Branca,12,2000,1.782804115
São Paulo,Masculino,42,Branca,16,7000,1.5328688
São Paulo,Feminino,46,Parda,9,2200,1.547350575
São Paulo,Masculino,34,Branca,16,7000,1.751125511
São Paulo,Masculino,41,Branca,16,3000,1.749669366
São Paulo,Masculino,36,Branca,15,2000,1.8366711180000002
São Paulo,Masculino,56,Branca,16,9000,1.61320875
São Paulo,Masculino,40,Amarela,16,9000,1.709241351
São Paulo,Feminino,31,Parda,12,3000,1.8176069209999999
São Paulo,Feminino,32,Branca,16,2000,1.634138265
São Paulo,Feminino,28,Branca,16,2800,1.791290104
São Paulo,Feminino,33,Branca,16,2500,1.774432281
São Paulo,Masculino,41,Parda,16,18000,1.677554016
São Paulo,Masculino,32,Branca,16,11500,1.712971304
São Paulo,Masculino,50,Branca,16,0,1.8653121830000001
São Paulo,Masculino,41,Branca,16,10000,1.635740349
São Paulo,Masculino,31,Branca,16,4000,1.646711368
São Paulo,Masculino,60,Preta,9,2000,1.7294859580000002
São Paulo,Masculino,31,Branca,16,6000,1.668688661
São Paulo,Feminino,60,Branca,12,1150,1.639313524
São Paulo,Masculino,38,Branca,12,2300,1.660995426
São Paulo,Feminino,51,Parda,12,1890,1.605133554
São Paulo,Masculino,38,Branca,12,2000,1.739256804
São Paulo,Masculino,24,Branca,12,1800,1.768981156
São Paulo,Masculino,60,Branca,5,990,1.8208649590000001
São Paulo,Feminino,37,Branca,12,2000,1.588785205
São Paulo,Masculino,36,Branca,6,1700,1.5909788969999998
São Paulo,Masculino,38,Parda,4,1800,1.766337111
São Paulo,Masculino,37,Branca,12,2500,1.665703919
São Paulo,Feminino,57,Branca,8,1700,1.605467684
São Paulo,Feminino,29,Branca,12,1100,1.6618619769999998
São Paulo,Masculino,37,Parda,11,1500,1.7371102019999998
São Paulo,Masculino,30,Preta,12,3400,1.611159043
São Paulo,Feminino,44,Parda,6,820,1.7175939519999999
São Paulo,Masculino,49,Preta,10,1500,1.6924027209999999
São Paulo,Masculino,25,Parda,6,1300,1.717929279
São Paulo,Masculino,38,Branca,8,2100,1.6261002530000002
São Paulo,Feminino,23,Branca,14,1250,1.6399666819999998
São Paulo,Masculino,29,Parda,16,3000,1.89370542
São Paulo,Feminino,34,Branca,12,1900,1.7898658180000002
São Paulo,Feminino,38,Branca,12,1460,1.7107884880000002
São Paulo,Feminino,50,Parda,13,2000,1.60857874
São Paulo,Feminino,38,Branca,12,2000,1.617185944
São Paulo,Masculino,31,Branca,13,1800,1.7069231059999999
São Paulo,Feminino,27,Branca,9,1800,1.768159075
São Paulo,Masculino,38,Branca,16,4500,1.672956301
São Paulo,Feminino,43,Branca,9,1200,1.5925644019999998
São Paulo,Masculino,59,Branca,5,1500,1.7814309769999999
São Paulo,Masculino,24,Parda,12,2218,1.6753203909999999
São Paulo,Masculino,33,Branca,12,1900,1.670664191
São Paulo,Masculino,53,Parda,9,2800,1.906947494
São Paulo,Feminino,42,Branca,16,3200,1.77498734
São Paulo,Feminino,50,Parda,1,1200,1.6417687109999999
São Paulo,Masculino,38,Branca,11,1600,1.6751060340000001
São Paulo,Masculino,47,Parda,6,3000,1.804519566
São Paulo,Masculino,51,Branca,12,800,1.664490751
São Paulo,Masculino,27,Branca,12,2600,1.627497804
São Paulo,Masculino,57,Branca,12,800,1.733330356
São Paulo,Masculino,31,Branca,16,2200,1.7223047390000001
São Paulo,Masculino,47,Parda,12,1500,1.6777055630000002
São Paulo,Masculino,24,Parda,12,2300,1.7299923030000002
São Paulo,Masculino,28,Parda,12,1700,1.7268583869999998
São Paulo,Masculino,39,Parda,6,1800,1.724219458
São Paulo,Feminino,42,Parda,9,1000,1.70334859
São Paulo,Masculino,38,Branca,15,788,1.7436802359999999
São Paulo,Feminino,43,Preta,5,1500,1.741703059
São Paulo,Masculino,42,Parda,9,1200,1.863109995
São Paulo,Masculino,33,Branca,16,3200,1.700000428
São Paulo,Masculino,61,Branca,4,800,1.677632676
São Paulo,Masculino,32,Branca,16,3000,1.6871181690000001
São Paulo,Masculino,32,Branca,12,1200,1.699908311
São Paulo,Masculino,60,Branca,1,2600,1.620253096
São Paulo,Masculino,42,Branca,12,2000,1.6716634240000001
São Paulo,Feminino,57,Parda,5,1100,1.715236617
São Paulo,Masculino,36,Branca,12,3000,1.704294811
São Paulo,Masculino,28,Parda,12,2800,1.5855698569999999
São Paulo,Masculino,48,Parda,9,788,1.703289499
São Paulo,Masculino,34,Preta,12,1098,1.5989265469999998
São Paulo,Masculino,39,Branca,16,2000,1.822432244
São Paulo,Feminino,44,Branca,1,500,1.560883298
São Paulo,Feminino,45,Branca,1,300,1.713030935
São Paulo,Feminino,52,Parda,17,970,1.793744912
São Paulo,Masculino,43,Branca,9,1500,1.689889872
São Paulo,Feminino,34,Branca,5,800,1.67839208
São Paulo,Masculino,61,Parda,6,1000,1.711318409
São Paulo,Masculino,60,Parda,3,1200,1.740282741
São Paulo,Masculino,42,Parda,6,1000,1.703509559
São Paulo,Masculino,47,Branca,6,1300,1.6811144080000002
São Paulo,Masculino,32,Branca,12,4300,1.6302489269999998
São Paulo,Feminino,65,Branca,12,1500,1.7138717319999999
São Paulo,Masculino,37,Branca,9,1800,1.75423723
São Paulo,Masculino,58,Branca,1,1500,1.731198494
São Paulo,Masculino,31,Branca,12,1380,1.682061101
São Paulo,Masculino,35,Parda,15,1200,1.757096173
São Paulo,Feminino,47,Parda,11,788,1.763928151
São Paulo,Feminino,21,Parda,1,0,1.5573979569999998
São Paulo,Masculino,39,Parda,3,1000,1.7674101359999999
São Paulo,Feminino,31,Branca,12,700,1.6594384690000001
São Paulo,Masculino,39,Branca,16,12000,1.6991268469999998
São Paulo,Masculino,69,Parda,5,1000,1.72689835
São Paulo,Feminino,46,Preta,12,5000,1.5259596119999999
São Paulo,Masculino,44,Branca,16,2000,1.5769217480000002
São Paulo,Feminino,52,Parda,11,800,1.85853184
São Paulo,Masculino,40,Branca,12,1300,1.720701915
São Paulo,Masculino,32,Parda,12,1500,1.70804922
São Paulo,Masculino,28,Branca,12,3000,1.701599529
São Paulo,Masculino,36,Branca,13,6000,1.7083560530000002
São Paulo,Masculino,49,Parda,9,1500,1.5659627219999999
São Paulo,Masculino,46,Parda,12,1700,1.6792161140000001
São Paulo,Masculino,46,Branca,12,2300,1.58476265
São Paulo,Masculino,41,Parda,12,1700,1.73053997
São Paulo,Masculino,32,Branca,9,1000,1.7098697109999998
São Paulo,Masculino,67,Preta,1,500,1.761495223
São Paulo,Masculino,51,Branca,12,3000,1.640675136
São Paulo,Masculino,45,Branca,15,2000,1.7285768469999998
São Paulo,Masculino,61,Parda,16,8000,1.7412607919999998
São Paulo,Masculino,43,Parda,5,3000,1.728078269
São Paulo,Masculino,31,Branca,16,5000,1.794140645
São Paulo,Masculino,49,Branca,7,1800,1.6952417419999999
São Paulo,Masculino,53,Branca,16,4000,1.725158009
São Paulo,Masculino,43,Branca,16,2000,1.694964589
São Paulo,Masculino,48,Branca,12,6000,1.683169172
São Paulo,Feminino,44,Branca,12,1000,1.9089119890000001
São Paulo,Feminino,58,Branca,3,1600,1.745347094
São Paulo,Masculino,57,Preta,6,789,1.688092301
São Paulo,Masculino,52,Branca,16,1500,1.820710127
São Paulo,Masculino,43,Preta,16,4000,1.629319405
São Paulo,Masculino,39,Parda,12,1500,1.7647899409999999
São Paulo,Masculino,56,Preta,12,1300,1.661389089
São Paulo,Feminino,47,Parda,9,400,1.743399889
São Paulo,Masculino,29,Branca,14,2000,1.669300367
São Paulo,Masculino,46,Branca,12,2000,1.642505765
São Paulo,Feminino,53,Parda,12,2200,1.6257816230000002
São Paulo,Feminino,62,Branca,12,2500,1.654591871
São Paulo,Masculino,56,Branca,12,600,1.69007978
São Paulo,Feminino,45,Branca,12,1440,1.693102116
São Paulo,Masculino,49,Preta,12,3000,1.873898818
São Paulo,Masculino,67,Branca,12,1200,1.7524016569999998
São Paulo,Masculino,77,Parda,1,1500,1.6361309609999999
São Paulo,Feminino,36,Preta,16,1500,1.8509911980000002
São Paulo,Masculino,49,Preta,12,2000,1.793853834
São Paulo,Masculino,69,Branca,5,1000,1.676414459
São Paulo,Masculino,44,Branca,14,1000,1.6921030769999998
São Paulo,Feminino,45,Parda,16,2000,1.661411898
São Paulo,Masculino,33,Branca,16,4000,1.5014551809999999
São Paulo,Masculino,49,Parda,16,3000,1.7542999519999998
São Paulo,Masculino,41,Parda,16,3200,1.736695787
São Paulo,Masculino,54,Branca,5,1000,1.672433038
São Paulo,Masculino,50,Branca,9,15000,1.6615106919999998
São Paulo,Feminino,48,Branca,5,500,1.641126621
São Paulo,Masculino,57,Parda,5,900,1.6396730119999998
São Paulo,Masculino,40,Parda,12,900,1.653396871
São Paulo,Masculino,39,Parda,6,1800,1.6052107880000002
São Paulo,Masculino,39,Parda,9,3500,1.7452466469999999
São Paulo,Masculino,47,Preta,9,1000,1.726051115
São Paulo,Feminino,49,Preta,10,1500,1.7843886759999998
São Paulo,Masculino,55,Parda,6,1700,1.734090411
São Paulo,Feminino,32,Branca,9,1200,1.6978830969999998
São Paulo,Masculino,30,Parda,11,1500,1.5257422619999998
São Paulo,Feminino,78,Parda,1,400,1.787773546
São Paulo,Feminino,34,Parda,12,350,1.634551515
São Paulo,Feminino,44,Preta,12,1200,1.68598959
São Paulo,Masculino,43,Parda,13,4000,1.622694426
São Paulo,Masculino,59,Branca,2,2100,1.6304654319999998
São Paulo,Feminino,36,Branca,9,1200,1.614138251
São Paulo,Feminino,40,Branca,12,2800,1.660367529
São Paulo,Feminino,40,Branca,12,1600,1.695878166
São Paulo,Feminino,63,Parda,1,0,1.632936215
São Paulo,Masculino,38,Parda,9,1000,1.6101769019999999
São Paulo,Feminino,26,Branca,7,800,1.617342219
São Paulo,Masculino,30,Branca,8,1200,1.686331258
São Paulo,Feminino,48,Branca,9,960,1.712406724
São Paulo,Masculino,47,Parda,7,1100,1.686706553
São Paulo,Feminino,44,Parda,12,788,1.4954012209999998
São Paulo,Feminino,25,Branca,12,1200,1.7628797219999999
São Paulo,Feminino,37,Parda,14,1000,1.624270876
São Paulo,Masculino,44,Branca,4,2500,1.7492110319999998
São Paulo,Feminino,62,Branca,5,0,1.6434575869999999
São Paulo,Feminino,59,Parda,3,788,1.58754763
São Paulo,Feminino,53,Branca,4,200,1.844050529
São Paulo,Masculino,49,Parda,9,2500,1.687006141
São Paulo,Masculino,36,Parda,12,1500,1.66004004
São Paulo,Masculino,62,Branca,12,3000,1.714633012
São Paulo,Feminino,35,Branca,12,4000,1.702791938
São Paulo,Masculino,58,Branca,1,480,1.6121300719999998
São Paulo,Masculino,49,Parda,4,1800,1.6483846169999998
São Paulo,Masculino,40,Branca,12,1500,1.634199097
São Paulo,Masculino,61,Branca,16,2000,1.7444683630000002
São Paulo,Masculino,58,Branca,9,3500,1.76050678
São Paulo,Masculino,37,Branca,12,788,1.636462642
São Paulo,Masculino,34,Branca,16,3500,1.5988180280000002
São Paulo,Masculino,42,Branca,12,1900,1.7845120730000001
São Paulo,Masculino,55,Branca,7,2800,1.8364613840000001
São Paulo,Masculino,58,Branca,5,7000,1.7491004780000001
São Paulo,Feminino,74,Branca,4,300,1.728451844
São Paulo,Masculino,75,Branca,3,0,1.73173315
São Paulo,Masculino,72,Branca,1,1300,1.564951149
São Paulo,Masculino,64,Branca,8,2100,1.6846974419999998
São Paulo,Feminino,50,Parda,6,400,1.74952097
São Paulo,Masculino,57,Parda,5,930,1.827332219
São Paulo,Masculino,32,Parda,6,1300,1.68043939
São Paulo,Masculino,57,Parda,4,950,1.61703224
São Paulo,Feminino,26,Branca,16,1500,1.640207323
São Paulo,Feminino,41,Branca,8,1500,1.660395099
São Paulo,Feminino,56,Branca,12,1300,1.720826521
São Paulo,Masculino,40,Branca,5,2200,1.632750475
São Paulo,Masculino,37,Parda,13,2000,1.70819394
São Paulo,Masculino,68,Branca,5,0,1.793569365
São Paulo,Masculino,34,Parda,1,1450,1.723827367
São Paulo,Masculino,60,Branca,9,2300,1.6612470519999998
São Paulo,Masculino,43,Branca,2,400,1.641248654
São Paulo,Masculino,56,Branca,12,1500,1.7175064830000002
